CSP,Leg 1,Leg 2,Leg 3,Leg 4,Leg 5
AWS,27.825,104.226,716.9060000000001,81.175,83.35199999999999
AWS,19.174,47.739,713.324,90.447,89.01299999999999
AWS,25.563,58.463,706.822,82.209,78.053
AWS,27.968,41.494,677.552,199.57,86.196
AWS,21.011,53.568999999999996,674.008,79.92200000000001,82.22500000000001
AWS,24.987,50.748000000000005,694.573,77.724,142.56199999999998
AWS,23.786,48.139,706.395,82.756,87.17
AWS,17.651,59.762,699.53,78.42399999999999,76.94800000000001
AWS,20.407999999999998,43.144,686.333,78.759,83.36399999999999
AWS,19.615000000000002,47.994,683.802,120.31500000000001,79.707
AWS,21.258,46.236,694.468,83.71900000000001,89.66399999999999
AWS,20.547,77.36,693.721,95.033,78.141
AWS,18.969,40.893,714.6519999999999,82.483,77.075
AWS,21.895,44.973,718.281,81.958,81.708
AWS,19.396,46.307,678.504,91.20100000000001,82.045
AWS,32.273,49.714,707.951,83.70400000000001,90.526
AWS,20.027,46.032999999999994,708.0419999999999,68.941,76.71799999999999
AWS,20.148,42.49,686.4010000000001,85.87400000000001,74.302
AWS,20.014,67.163,689.0450000000001,81.983,83.943
AWS,20.284,42.931999999999995,715.641,75.595,85.202
AWS,19.607,57.497,668.481,85.37,85.32199999999999
AWS,20.854000000000003,41.846000000000004,676.406,80.36500000000001,75.596
AWS,19.019000000000002,43.06,683.354,102.785,80.92399999999999
AWS,18.77,56.684,687.584,86.93599999999999,92.643
AWS,20.514,45.188,680.1709999999999,82.845,114.86699999999999
AWS,18.729,41.863,655.437,85.20800000000001,121.85600000000001
AWS,22.43,42.123,714.077,70.661,83.715
AWS,27.656,48.32,686.51,78.798,86.04100000000001
AWS,28.979000000000003,63.733,787.794,81.873,82.53399999999999
AWS,20.57,67.277,686.575,77.246,72.592
AWS,19.453000000000003,47.032,695.198,136.351,79.88000000000001
AWS,20.899,46.913999999999994,716.1260000000001,90.048,88.426
AWS,21.765,46.107,722.306,86.737,174.065
AWS,26.656,47.244,682.092,78.348,87.389
AWS,18.959,47.622,693.3679999999999,85.646,133.127
AWS,22.925,48.29,709.718,138.641,539.354
AWS,19.928,46.934,686.065,82.90899999999999,89.885
AWS,16.851000000000003,49.672000000000004,684.038,92.947,82.648
AWS,22.753,42.811,691.221,78.971,73.82600000000001
AWS,21.566,57.512,682.209,82.399,84.236
AWS,20.436,47.773999999999994,696.7130000000001,88.212,85.45899999999999
AWS,30.442,39.584,696.191,83.38900000000001,80.306
AWS,19.581,50.855,714.364,132.39999999999998,552.3090000000001
AWS,20.848,87.06899999999999,692.299,89.49300000000001,85.216
AWS,24.25,70.477,684.584,71.605,82.64699999999999
AWS,26.256999999999998,50.3,790.515,130.66,65.456
AWS,19.775000000000002,44.001,792.601,75.7,76.957
AWS,20.961000000000002,44.011,691.933,101.299,96.806
AWS,21.312,52.774,704.615,100.524,83.467
AWS,19.214,113.12,683.89,93.565,83.788
AWS,29.42,496.033,689.896,85.655,90.747
AWS,25.491,78.096,717.4019999999999,611.9449999999999,75.95100000000001
AWS,28.060000000000002,42.074,691.0300000000001,80.28299999999999,91.141
AWS,24.514999999999997,48.50899999999999,715.019,83.21900000000001,145.738
AWS,18.999,42.772,722.195,92.899,142.268
AWS,24.497999999999998,44.437,697.323,80.762,91.583
AWS,34.413,44.321,691.412,87.816,118.88799999999999
AWS,22.107000000000003,43.535,698.681,75.156,83.384
AWS,22.622,51.695,791.038,79.08999999999999,69.875
AWS,21.371000000000002,47.591,710.3810000000001,86.14099999999999,85.26599999999999
AWS,20.982,70.29100000000001,703.3549999999999,85.22,94.471
AWS,22.411,57.813,682.803,81.07000000000001,81.47999999999999
AWS,18.708,46.22,709.7560000000001,109.47,70.453
AWS,19.983999999999998,42.556,710.062,82.04400000000001,87.399
AWS,20.913999999999998,44.985,713.3770000000001,170.901,125.40100000000001
AWS,28.818,49.325,692.3770000000001,81.038,76.849
AWS,20.413,99.596,679.028,83.73700000000001,79.729
AWS,29.661,40.423,712.948,84.835,72.923
AWS,20.712,51.278,702.339,88.05499999999999,128.853
AWS,20.38,43.452,779.3480000000001,84.715,87.911
AWS,20.070999999999998,48.985,731.505,87.727,118.862
AWS,22.297,43.734,688.8570000000001,81.471,98.01
AWS,18.828,69.479,699.1460000000001,95.828,96.743
AWS,20.79,49.303,717.831,84.05799999999999,68.6
AWS,55.946999999999996,47.556000000000004,785.817,99.11399999999999,78.667
AWS,20.127,49.980999999999995,706.74,109.206,94.834
AWS,21.045,42.509,704.067,100.446,80.921
AWS,24.064,53.468,711.662,102.43299999999999,93.23299999999999
AWS,22.567,42.04900000000001,683.645,88.225,99.949
AWS,24.029999999999998,84.663,686.689,82.614,78.19
AWS,18.762999999999998,47.781,704.17,79.866,69.309
AWS,19.115,163.458,687.252,95.666,95.55199999999999
AWS,31.402,47.708,776.1850000000001,84.341,83.125
AWS,20.651,68.767,697.142,82.429,82.69500000000001
AWS,23.88,46.059000000000005,795.611,70.024,116.789
AWS,19.753,48.932,693.822,139.131,85.637
AWS,23.275000000000002,44.933,699.37,85.143,215.82999999999998
AWS,29.685,43.537,683.7710000000001,86.165,87.952
AWS,22.083,43.46,791.408,77.89699999999999,83.054
AWS,28.403000000000002,46.224000000000004,695.415,88.72,86.15299999999999
AWS,22.497,46.938,687.116,181.555,102.809
AWS,19.57,44.545,719.703,85.9,85.907
AWS,22.486,46.824,714.619,78.97999999999999,75.164
AWS,24.122999999999998,44.737,681.5799999999999,108.57600000000001,89.16399999999999
AWS,18.49,60.058,716.016,84.72200000000001,83.272
AWS,21.363,44.364,708.94,129.924,87.241
AWS,41.574,49.348000000000006,724.64,115.59400000000001,96.716
AWS,20.088,46.018,689.899,121.548,84.669
AWS,32.452,41.986999999999995,787.471,86.595,78.776
AWS,21.733999999999998,54.544000000000004,707.745,107.97800000000001,112.41199999999999
AWS,30.647000000000002,43.941,698.387,98.204,92.986
AWS,21.756,44.81,681.903,85.18,89.35
AWS,21.572999999999997,40.557,685.532,81.014,107.932
AWS,19.346,56.476,687.304,85.444,82.244
AWS,20.933,49.873,709.802,78.55,87.66799999999999
AWS,35.719,42.183,696.6170000000001,100.354,112.161
AWS,20.323999999999998,50.793,696.373,136.971,524.934
AWS,18.790000000000003,43.717999999999996,704.595,101.38900000000001,95.25699999999999
AWS,39.674,42.462,716.4639999999999,83.458,88.215
AWS,22.096999999999998,52.491,684.708,74.93900000000001,90.839
AWS,25.958,45.056,688.782,78.666,73.727
AWS,31.65,42.653999999999996,696.604,90.70599999999999,93.419
AWS,17.985999999999997,41.649,679.2289999999999,89.375,79.926
AWS,35.649,42.626999999999995,676.201,183.479,103.953
AWS,25.458000000000002,44.617999999999995,705.947,101.89099999999999,86.833
AWS,18.983,111.107,696.275,580.347,84.37
AWS,19.764,41.667,695.542,77.151,147.427
AWS,19.245,44.308,695.637,84.20400000000001,81.064
AWS,19.633000000000003,550.991,702.8480000000001,147.385,90.27399999999999
AWS,19.808,63.892,680.1700000000001,127.583,194.547
AWS,32.745999999999995,49.341,712.634,104.729,74.033
AWS,22.058999999999997,63.038,690.973,120.527,87.357
AWS,19.917,44.91,714.062,83.95400000000001,78.391
AWS,19.127000000000002,43.778,702.8100000000001,81.21000000000001,84.665
AWS,22.915000000000003,88.37,796.866,209.563,80.818
AWS,20.733,50.2,771.338,72.414,87.382
AWS,19.869999999999997,50.659000000000006,697.264,99.802,150.81300000000002
AWS,23.184,49.137,687.817,70.17099999999999,127.707
AWS,18.278,45.598,704.9720000000001,75.828,87.384
AWS,21.8,95.69800000000001,666.9000000000001,127.167,108.056
AWS,22.106,49.955,702.2629999999999,108.765,149.375
AWS,19.836,93.189,695.218,150.948,85.045
AWS,21.528,88.753,691.256,123.529,515.086
AWS,20.749,70.14099999999999,713.1279999999999,85.94200000000001,97.202
AWS,21.282,79.416,679.667,81.97,79.136
AWS,17.796,60.1,793.7729999999999,89.535,76.669
AWS,24.663,53.028999999999996,684.5949999999999,92.02799999999999,85.95800000000001
AWS,18.196,48.538,722.669,139.536,538.466
AWS,19.399,54.440000000000005,677.859,77.486,78.03999999999999
AWS,22.893,49.378,792.826,89.359,92.054
AWS,20.189,54.050000000000004,684.504,90.494,78.811
AWS,24.186,43.936,681.984,83.926,70.98899999999999
AWS,21.316000000000003,41.256,691.495,76.924,83.902
AWS,18.566,40.631,680.352,87.097,154.674
AWS,28.386000000000003,146.451,700.726,109.932,83.621
AWS,21.059,46.173,710.425,83.46000000000001,85.95
AWS,32.364,57.647,791.957,124.676,113.153
AWS,19.634,46.906000000000006,680.271,79.262,83.17399999999999
AWS,34.602000000000004,43.685,690.779,76.867,79.724
AWS,19.779,42.309,692.9419999999999,101.26899999999999,81.83
AWS,21.904,48.396,710.7900000000001,85.086,91.30499999999999
AWS,23.631,57.888000000000005,682.339,86.04299999999999,88.362
AWS,20.437,42.576,695.169,67.836,82.576
AWS,27.543000000000003,48.033,694.05,74.389,86.218
AWS,22.612000000000002,61.266,680.695,82.983,88.81
AWS,22.679000000000002,54.659,707.819,138.52700000000002,105.467
AWS,28.848,47.812,675.431,119.94399999999999,90.147
AWS,26.272,45.311,800.5100000000001,79.401,156.446
AWS,21.519,64.477,696.9250000000001,84.395,80.33999999999999
AWS,19.494999999999997,46.046,707.0490000000001,78.972,93.426
AWS,19.549,49.477,708.573,87.098,98.15
AWS,20.295,70.462,719.169,79.27,81.761
AWS,21.017999999999997,59.785,677.7959999999999,85.367,129.123
AWS,20.295,53.863,696.354,123.17599999999999,102.911
AWS,33.601,45.400000000000006,693.832,105.803,73.06400000000001
AWS,16.823,51.693000000000005,695.68,84.37400000000001,83.886
AWS,20.157999999999998,48.04,690.397,83.649,82.359
AWS,22.221,49.397999999999996,699.639,80.622,69.861
AWS,30.657,46.588,676.1160000000001,146.91199999999998,565.172
AWS,22.898000000000003,43.208000000000006,680.286,84.78099999999999,83.882
AWS,21.756999999999998,51.385,782.467,72.264,110.664
AWS,38.246,44.477000000000004,676.1819999999999,78.50999999999999,91.184
AWS,23.286,89.674,687.7529999999999,91.491,86.799
AWS,33.403,43.256,713.894,89.71300000000001,90.301
AWS,26.719,48.514,695.834,82.65400000000001,95.58999999999999
AWS,43.545,46.431,709.7750000000001,80.155,103.631
AWS,23.380000000000003,39.488,708.356,86.603,89.602
AWS,25.686,47.539,691.226,86.643,85.53399999999999
AWS,19.898,497.08599999999996,683.4010000000001,83.663,103.283
AWS,31.587999999999997,41.922000000000004,693.971,84.887,90.197
AWS,22.211000000000002,42.707,701.741,83.98400000000001,73.52
AWS,23.21,51.338,681.754,71.36399999999999,114.333
AWS,17.413,44.913000000000004,683.703,75.509,78.863
AWS,29.671,42.181000000000004,716.471,72.02300000000001,122.414
AWS,20.295,60.329,683.376,100.755,79.37700000000001
AWS,20.195,53.808,708.538,86.163,91.414
AWS,23.014,49.994,685.988,82.191,85.56400000000001
AWS,20.852,882.931,799.119,67.84,82.959
AWS,23.040000000000003,62.71,706.312,105.24,81.386
AWS,30.066,47.913,714.938,80.75,85.049
AWS,27.985,48.543000000000006,676.242,87.867,80.81099999999999
AWS,22.642,46.437,704.3589999999999,75.105,134.24099999999999
AWS,19.54,43.225,709.5939999999999,87.34400000000001,84.452
AWS,23.614,46.112,683.14,138.94500000000002,90.05199999999999
AWS,20.209999999999997,55.059999999999995,681.89,89.739,125.09799999999998
AWS,19.18,48.486000000000004,709.755,80.968,100.01400000000001
AWS,21.069000000000003,47.236,686.903,66.13900000000001,87.464
AWS,29.481,49.084999999999994,713.8820000000001,124.491,88.10900000000001
AWS,21.687,46.313,691.332,79.609,88.88600000000001
AWS,33.791000000000004,48.134,696.0659999999999,91.947,93.359
AWS,21.878999999999998,43.178000000000004,710.7059999999999,67.37,85.287
AWS,19.769,44.892,672.554,86.322,175.561
AWS,27.354,49.741,699.995,111.863,74.82
AWS,23.88,57.539,794.1,87.411,101.525
AWS,19.108,57.268,698.602,74.768,87.524
AWS,19.198,92.497,700.133,72.193,81.735
AWS,20.955000000000002,45.989000000000004,691.646,81.905,99.763
AWS,19.948,50.06,702.647,84.302,83.966
AWS,30.358,58.681,690.255,103.622,87.904
AWS,23.956000000000003,49.582,695.211,78.13499999999999,84.583
AWS,22.57,42.446999999999996,686.238,71.07900000000001,87.34899999999999
AWS,28.209000000000003,44.244,696.299,77.796,81.281
AWS,17.385,44.482,699.787,107.266,208.593
AWS,21.224,50.464,702.624,77.612,108.41199999999999
AWS,20.91,46.112,713.7869999999999,77.683,88.517
AWS,18.602,53.924,690.899,74.724,102.851
AWS,29.53,46.787,700.82,87.639,80.345
AWS,19.191,48.427,790.474,69.85,88.202
AWS,20.135,70.322,787.625,80.266,82.44200000000001
AWS,22.599999999999998,47.588,630.421,86.46900000000001,85.742
AWS,20.932,47.59,688.318,103.753,80.884
AWS,18.360999999999997,42.332,689.493,91.026,79.143
AWS,20.432,42.336999999999996,688.175,82.986,71.741
AWS,20.215,42.319,787.285,81.053,78.401
AWS,21.462,53.121,703.7139999999999,125.946,110.839
AWS,18.77,41.707,717.764,85.493,97.623
AWS,23.46,46.248999999999995,760.822,79.02499999999999,87.283
AWS,17.499000000000002,60.135,706.94,79.179,78.006
AWS,22.04,40.086999999999996,685.016,73.95400000000001,92.554
AWS,24.766,47.942,676.6940000000001,77.316,86.115
AWS,20.28,46.144999999999996,677.735,101.398,84.26400000000001
AWS,19.573,41.969,710.197,87.582,102.25399999999999
AWS,19.89,45.406,651.8000000000001,85.715,89.878
AWS,43.177,47.804,680.014,78.685,187.194
AWS,19.517,45.198,776.375,85.521,110.793
AWS,24.399,54.866,691.5179999999999,73.938,80.79400000000001
AWS,19.36,47.091,735.9440000000001,73.70100000000001,74.474
AWS,23.650000000000002,43.251999999999995,678.175,88.358,84.899
AWS,22.013,43.655,733.364,86.33200000000001,141.179
AWS,22.069,42.561,716.335,83.586,108.602
AWS,25.224,44.571,734.577,72.75800000000001,80.83999999999999
AWS,20.459000000000003,84.38,771.908,166.377,72.97099999999999
AWS,19.48,50.275,699.3040000000001,78.428,85.012
AWS,35.628,62.298,689.222,83.718,85.37400000000001
AWS,21.842,51.976,681.427,78.492,154.65200000000002
AWS,22.654,49.918,684.476,87.01,99.02900000000001
AWS,18.819,44.708999999999996,684.798,84.559,89.158
AWS,25.75,40.446999999999996,714.835,108.86500000000001,98.79
AWS,21.041,52.415000000000006,678.9190000000001,82.85,84.203
AWS,19.115,131.3,707.4749999999999,100.205,86.552
AWS,19.744,56.748,712.4939999999999,86.895,145.293
AWS,31.213,47.473,792.582,85.145,76.632
AWS,21.261,47.187,798.535,82.079,120.282
AWS,52.509,41.02,716.7379999999999,87.992,120.082
AWS,18.803,43.746,712.7470000000001,81.36,97.781
AWS,21.843999999999998,49.452999999999996,717.973,115.515,499.94
AWS,25.1,52.187999999999995,708.8370000000001,70.096,69.217
AWS,25.645,50.717999999999996,782.023,84.53099999999999,87.468
AWS,22.074,42.631,703.003,147.823,123.223
AWS,33.701,46.613,688.652,81.282,85.17
AWS,21.691,49.300999999999995,697.431,84.04100000000001,135.959
AWS,18.487,49.107,712.286,136.964,89.89999999999999
AWS,20.212999999999997,52.564,732.87,553.479,88.074
AWS,20.829,42.845,783.818,88.952,83.14399999999999
AWS,25.111,67.902,792.892,81.553,71.97000000000001
AWS,97.614,48.824,686.337,85.652,96.553
AWS,21.812,50.632999999999996,692.2120000000001,85.702,128.106
AWS,19.77,49.663,693.881,147.382,97.138
AWS,23.851,46.578,783.117,163.266,81.371
AWS,22.319,50.789,678.849,79.639,99.157
AWS,24.034,41.223000000000006,681.563,74.372,88.98599999999999
AWS,21.214,58.067,681.67,106.246,77.89999999999999
AWS,24.258,43.435,681.5369999999999,80.304,97.19800000000001
AWS,17.498,53.086,690.9459999999999,82.292,129.153
AWS,28.924,47.921,680.378,96.85000000000001,81.675
AWS,44.046,51.547999999999995,709.7520000000001,89.94000000000001,86.256
AWS,20.447,57.644,712.425,79.067,85.99900000000001
AWS,18.899,52.415000000000006,702.767,84.063,95.084
AWS,19.736,74.744,685.006,89.34400000000001,85.486
AWS,18.158,45.563,704.26,82.568,87.175
AWS,20.423000000000002,44.947,704.201,95.775,84.60900000000001
AWS,50.02,55.224000000000004,775.242,81.702,100.52600000000001
AWS,25.274,42.458000000000006,681.188,79.57300000000001,89.212
AWS,19.913,51.121,681.762,99.084,85.53399999999999
AWS,35.065,50.903999999999996,689.155,201.757,80.955
AWS,19.629,44.372,685.5759999999999,124.416,91.861
AWS,26.259999999999998,82.788,797.1129999999999,81.503,82.744
AWS,20.072,44.487,705.3439999999999,85.97,91.71700000000001
AWS,19.52,47.172,691.539,83.55600000000001,75.21300000000001
AWS,18.83,53.719,711.2669999999999,81.39399999999999,86.931
AWS,23.929,44.213,690.228,84.756,80.50200000000001
AWS,21.204,44.498000000000005,712.178,80.491,86.82900000000001
AWS,21.438,55.787000000000006,720.235,92.485,103.008
AWS,19.919,48.788,780.572,84.71,88.15
AWS,34.704,63.58,697.1239999999999,187.078,110.05199999999999
AWS,18.833,43.829,677.618,134.66400000000002,91.859
AWS,21.916999999999998,45.768,702.082,72.92800000000001,72.112
AWS,22.24,56.585,690.177,88.30799999999999,90.97099999999999
AWS,20.127,42.875,728.6740000000001,83.08699999999999,110.471
AWS,19.369999999999997,42.454,693.97,80.78200000000001,79.317
AWS,21.348,50.628,696.4169999999999,91.0,86.066
AWS,22.699,515.3180000000001,777.049,80.781,85.628
AWS,22.805,43.797000000000004,695.061,90.822,81.17699999999999
AWS,89.316,44.272,691.235,557.741,109.574
AWS,23.154,80.056,691.6999999999999,80.803,88.61800000000001
AWS,25.259,46.654,719.963,83.533,83.003
AWS,21.182,49.495999999999995,688.801,79.636,90.556
AWS,32.784,52.76,685.883,81.078,92.905
AWS,23.086,44.022999999999996,699.939,138.27800000000002,122.723
AWS,25.374000000000002,50.077999999999996,678.944,79.08999999999999,78.934
AWS,18.709,63.11899999999999,793.988,83.131,84.60199999999999
AWS,28.995,48.107,699.773,124.434,108.069
AWS,46.658,43.91,687.982,77.679,70.478
AWS,22.756,50.725,703.187,100.48700000000001,85.461
AWS,22.374000000000002,49.064,700.846,88.714,104.94000000000001
AWS,22.918,77.52000000000001,710.465,83.66600000000001,68.767
AWS,24.529,72.316,709.687,140.713,131.629
AWS,19.175,48.38,698.938,118.397,88.199
AWS,29.782,124.916,676.163,82.841,507.29900000000004
AWS,27.747,51.677,703.801,84.574,99.275
AWS,27.067,51.145999999999994,697.6510000000001,86.37899999999999,72.64800000000001
AWS,19.852,42.796,695.099,88.28999999999999,83.083
AWS,21.066000000000003,77.96300000000001,687.043,105.02,89.046
AWS,20.177,45.932,698.6750000000001,168.067,84.824
AWS,21.097,47.632,734.524,83.182,85.123
AWS,24.608999999999998,43.69,696.773,85.422,82.937
AWS,34.535999999999994,57.592,793.869,86.312,85.217
AWS,33.559,99.59,682.356,96.547,197.602
AWS,25.901,55.116,680.942,93.202,80.68
AWS,21.877,554.991,710.4939999999999,143.433,82.717
AWS,27.667,49.105999999999995,711.999,80.73700000000001,80.16900000000001
AWS,21.177,47.29,680.48,108.419,83.26
AWS,33.033,46.094,704.581,90.134,72.601
AWS,19.451,44.294,692.034,87.15299999999999,92.39999999999999
AWS,20.847,43.685,713.662,72.09100000000001,85.29599999999999
AWS,21.089,43.391,659.338,96.167,128.492
AWS,23.484,44.051,688.4780000000001,85.654,67.559
AWS,24.204,58.649,692.568,213.87900000000002,86.34899999999999
AWS,19.936,46.858999999999995,694.1610000000001,99.05,85.20800000000001
AWS,24.875999999999998,549.876,793.415,84.354,172.447
AWS,20.625999999999998,46.821,708.2570000000001,90.074,105.11800000000001
AWS,19.269000000000002,46.022,710.269,83.211,77.491
AWS,24.2,51.287,706.233,84.79299999999999,78.557
AWS,22.461,67.751,796.393,114.92099999999999,93.474
AWS,33.071999999999996,41.487,710.866,101.665,516.952
AWS,24.305,47.224000000000004,712.012,83.801,111.383
AWS,22.398,53.26199999999999,683.411,72.274,83.564
AWS,23.613,42.692,704.052,79.461,87.42999999999999
AWS,20.513,45.564,703.692,82.577,100.30699999999999
AWS,20.732,72.241,693.802,79.773,92.149
AWS,20.525000000000002,53.675,711.3230000000001,84.331,78.089
AWS,21.845,71.017,682.5329999999999,87.59400000000001,94.53
AWS,22.884999999999998,58.14,692.8330000000001,86.7,90.89800000000001
AWS,19.812,46.563,679.465,90.203,84.732
AWS,35.803000000000004,44.089000000000006,690.628,103.806,140.68
AWS,26.603,40.946999999999996,685.483,92.17,99.419
AWS,22.110999999999997,54.760999999999996,677.921,81.46100000000001,88.88300000000001
AWS,21.025,49.262,695.097,80.758,129.603
AWS,20.532999999999998,42.677,775.4069999999999,95.861,94.86500000000001
AWS,21.316000000000003,45.545,714.317,85.742,69.782
AWS,21.964000000000002,44.591,713.35,77.602,85.142
AWS,21.092,44.245,700.646,92.38300000000001,95.16199999999999
AWS,19.525000000000002,48.755,695.13,81.749,89.336
AWS,19.851,48.461999999999996,702.602,148.47299999999998,114.26400000000001
AWS,22.759999999999998,85.845,711.241,91.06,99.038
AWS,23.595000000000002,43.503,708.429,100.246,89.492
AWS,21.382,44.378,684.232,78.276,95.244
AWS,18.700000000000003,52.82,717.211,101.897,81.35199999999999
AWS,19.412,44.366,776.624,88.565,79.716
AWS,22.826,42.125,679.8140000000001,83.745,84.616
AWS,18.886,40.068,691.4820000000001,76.538,79.648
AWS,25.829,64.398,700.992,80.768,94.19800000000001
AWS,30.134,43.976,803.2280000000001,78.20100000000001,78.749
AWS,25.102,47.434999999999995,712.48,78.006,118.072
AWS,21.898,54.607,702.151,80.989,81.81099999999999
AWS,38.915,44.297999999999995,787.748,137.939,84.789
AWS,19.064,42.027,713.683,144.187,84.506
AWS,20.458000000000002,60.175,700.463,92.28999999999999,83.482
AWS,27.581000000000003,57.408,690.568,84.11200000000001,84.84899999999999
AWS,49.952999999999996,50.606,696.082,105.66399999999999,112.02199999999999
AWS,20.992,88.673,683.905,71.85600000000001,125.31400000000001
AWS,24.389,53.617,686.77,74.55000000000001,81.886
AWS,19.746,54.571,683.647,81.391,75.488
AWS,34.59,47.78,691.9530000000001,84.301,96.467
AWS,20.701,44.352000000000004,687.7189999999999,113.49,71.269
AWS,23.788,49.061,688.274,97.82499999999999,82.351
AWS,21.735,42.761,707.172,83.907,83.757
AWS,22.337,41.055,693.098,181.063,85.631
AWS,26.112,61.327,704.005,87.088,101.162
AWS,18.387,43.08,708.893,81.844,102.06800000000001
AWS,21.770999999999997,59.33,677.731,143.043,147.274
AWS,20.198,42.96,705.855,138.464,77.70100000000001
AWS,21.027,54.483999999999995,716.3040000000001,78.97999999999999,141.101
AWS,29.011,41.223000000000006,684.1279999999999,69.727,95.197
AWS,24.299999999999997,42.973,822.803,130.136,85.384
AWS,22.863999999999997,135.101,681.789,83.73800000000001,168.55700000000002
AWS,21.322,44.216,686.9889999999999,91.007,88.768
AWS,19.985,43.728,687.851,78.425,90.366
AWS,35.656,49.422000000000004,681.597,75.194,232.275
AWS,19.766,45.099000000000004,688.138,102.023,87.964
AWS,20.872,49.081,710.318,128.98000000000002,100.412
AWS,31.759999999999998,81.78,694.4129999999999,82.119,85.799
AWS,25.093,44.683,715.355,80.995,86.81400000000001
AWS,21.601,47.163,685.98,151.688,120.86099999999999
AWS,22.136,43.963,708.233,87.389,95.788
AWS,17.834,123.72,694.9060000000001,80.131,84.533
AWS,23.942999999999998,47.176,680.817,87.036,77.109
AWS,20.559,45.972,703.249,82.797,85.038
AWS,20.892999999999997,53.041,696.689,84.09899999999999,159.061
AWS,18.727,68.397,791.08,82.993,87.84599999999999
AWS,20.267,75.009,689.307,89.197,98.452
AWS,20.799000000000003,42.2,703.399,87.757,125.36
AWS,19.991,131.03,678.5210000000001,574.827,101.33300000000001
AWS,21.165,46.786,682.826,82.11200000000001,101.118
AWS,21.179,46.193999999999996,701.323,82.241,83.43599999999999
AWS,21.394,55.396,715.399,84.871,88.977
AWS,27.498,40.915,690.883,99.064,181.59900000000002
AWS,22.163,52.634,706.187,79.584,72.15
AWS,20.077,46.064,713.05,110.828,204.929
AWS,21.743,53.052,797.597,121.094,112.006
AWS,24.235,40.917,657.6220000000001,84.544,81.30199999999999
AWS,20.056,68.611,698.862,115.539,127.80199999999999
AWS,32.157,44.043,681.388,76.643,102.681
AWS,19.532999999999998,65.85499999999999,681.143,97.26799999999999,92.60300000000001
AWS,19.898,43.774,690.964,73.137,109.933
AWS,19.107,44.829,736.676,172.481,95.723
AWS,27.012,53.876,693.812,102.823,120.32600000000001
AWS,34.746,41.666000000000004,695.6419999999999,76.685,101.3
AWS,19.143,49.067,703.266,109.146,95.38499999999999
AWS,20.715,45.323,679.063,100.97,155.60399999999998
AWS,24.275000000000002,44.007,683.684,71.672,87.667
AWS,17.625,47.103,694.374,88.965,87.31700000000001
AWS,35.774,47.221,694.2779999999999,91.12,75.959
AWS,21.769000000000002,71.735,679.297,70.634,105.94800000000001
AWS,19.129,44.576,712.672,87.27699999999999,95.951
AWS,23.507,49.126999999999995,680.688,89.837,78.41
AWS,17.794999999999998,52.492999999999995,801.0070000000001,75.598,80.133
AWS,22.558000000000003,56.995999999999995,687.048,91.769,86.299
AWS,23.048,44.958,703.995,95.66199999999999,155.088
AWS,23.325,40.271,677.3820000000001,81.895,99.809
AWS,24.391,52.626,787.867,73.21,103.69399999999999
AWS,19.705000000000002,46.048,683.096,173.23,521.3870000000001
AWS,24.887,47.497,797.322,101.743,82.356
AWS,18.629,91.59100000000001,764.2959999999999,82.168,73.42999999999999
AWS,20.084,43.839000000000006,703.716,80.438,129.05700000000002
AWS,21.677,63.653,815.722,83.12,94.387
AWS,21.755,50.601,708.519,131.869,526.934
AWS,21.069999999999997,54.188,679.8380000000001,69.25,131.966
AWS,20.277,46.243,700.1270000000001,89.354,74.835
AWS,19.396,58.512,713.317,147.157,70.03
AWS,27.477,50.751,680.489,86.338,100.979
AWS,21.302000000000003,46.905,711.8290000000001,107.889,143.974
AWS,30.265,46.488,682.134,174.714,90.31400000000001
AWS,21.076,47.759,680.5060000000001,92.06599999999999,184.698
AWS,28.815,44.866,690.941,78.883,90.637
AWS,24.836000000000002,41.608,732.656,84.327,150.644
AWS,22.546,54.912,782.336,94.116,84.427
AWS,23.254,51.776,769.002,86.00099999999999,92.276
AWS,29.055999999999997,46.166,685.697,119.489,68.419
AWS,20.556,71.958,711.212,142.731,81.874
AWS,21.090999999999998,99.77,689.1429999999999,84.304,97.297
AWS,24.316000000000003,58.562000000000005,708.087,74.631,88.057
AWS,21.613,67.01899999999999,677.827,85.896,81.853
AWS,21.669,57.234,706.5010000000001,84.59400000000001,100.427
AWS,18.746,45.417,685.0889999999999,122.69,91.241
AWS,20.586,47.95399999999999,682.056,219.017,75.919
AWS,23.46,51.53,724.343,94.989,89.173
AWS,19.779999999999998,42.403999999999996,697.653,84.12,80.39399999999999
AWS,20.382,47.858,708.934,100.18100000000001,82.238
AWS,20.172,51.82,694.817,145.345,75.98100000000001
AWS,31.531999999999996,74.862,682.129,82.30999999999999,81.249
AWS,24.368000000000002,521.852,698.841,73.312,116.81800000000001
AWS,18.729,45.106,693.148,90.333,87.768
AWS,22.073,46.084,735.126,98.831,104.352
AWS,28.065,50.577,711.433,141.557,92.627
AWS,28.96,53.808,687.754,74.13799999999999,87.17800000000001
AWS,22.970000000000002,44.977999999999994,702.924,107.917,83.657
AWS,20.301,42.723,695.841,126.389,90.6
AWS,18.970000000000002,131.35,686.6560000000001,69.673,545.892
AWS,20.105,98.823,714.617,95.22999999999999,92.486
AWS,17.845,55.11,686.971,72.765,95.932
AWS,21.458000000000002,43.632999999999996,757.0,87.125,145.734
AWS,27.449,41.238,687.181,79.224,87.86
AWS,19.982,67.733,692.072,84.955,86.351
